//X;Y;Z;R;G;B;Number_of_Returns;Return_Number;Time;Intensity
0.69700181;8.38899994;2.16840577;169;155;151;1.000000;1.000000;68286.265625;10382.000000
0.76000178;8.38800049;2.16840577;173;160;154;1.000000;1.000000;68286.265625;10382.000000
0.82400179;8.38599968;2.16740561;170;157;151;1.000000;1.000000;68286.265625;10382.000000
0.88800180;8.38500023;2.16640568;176;163;157;1.000000;1.000000;68286.265625;11031.000000
1.00100183;8.39000034;2.16040564;178;165;159;1.000000;1.000000;68286.265625;11031.000000
1.06500185;8.38599968;2.16140556;178;165;159;1.000000;1.000000;68286.265625;11031.000000
1.12800181;8.38300037;2.16140556;181;168;162;1.000000;1.000000;68286.265625;11031.000000
1.19000185;8.38000011;2.16140556;163;150;144;1.000000;1.000000;68286.265625;11031.000000
1.30500185;8.37699986;2.15940571;172;159;153;1.000000;1.000000;68286.265625;11031.000000
1.36700177;8.37199974;2.16140556;167;156;150;1.000000;1.000000;68286.265625;11031.000000
1.41700184;8.37500000;2.15840578;188;177;171;1.000000;1.000000;68286.265625;11031.000000
0.72800177;8.01099968;2.15740561;175;160;155;1.000000;1.000000;68286.312500;10382.000000
0.96500182;8.01900005;2.15140557;149;135;129;1.000000;1.000000;68286.312500;12329.000000
1.09400177;8.01099968;2.15440559;168;153;148;1.000000;1.000000;68286.312500;10382.000000
1.20600176;8.01500034;2.15140557;159;144;139;1.000000;1.000000;68286.312500;10382.000000
0.73200178;7.60900021;2.14640570;168;153;150;1.000000;1.000000;68286.367188;10382.000000
0.79000181;7.61299992;2.14540577;177;162;157;1.000000;1.000000;68286.367188;11031.000000
0.90900183;7.61999989;2.14340568;170;156;147;1.000000;1.000000;68286.367188;11031.000000
0.97200179;7.61800003;2.14540577;175;160;152;1.000000;1.000000;68286.367188;10382.000000
1.03300178;7.61899996;2.14640570;176;161;156;1.000000;1.000000;68286.367188;11031.000000
1.08600175;7.62400007;2.14440560;162;147;142;1.000000;1.000000;68286.367188;10382.000000
0.84700179;7.27199984;2.14040565;176;161;156;1.000000;1.000000;68286.414063;10382.000000
0.91700178;7.26999998;2.14340568;172;157;152;1.000000;1.000000;68286.414063;12329.000000
0.98500180;7.26600027;2.14840555;140;125;120;1.000000;1.000000;68286.414063;16222.000000
1.03300178;7.27500010;2.14440560;152;137;132;1.000000;1.000000;68286.414063;11031.000000
1.08700180;7.28000021;2.14340568;167;152;147;1.000000;1.000000;68286.414063;11031.000000
0.93700182;6.91200018;2.14340568;165;150;145;1.000000;1.000000;68286.468750;10382.000000
0.87200183;10.28800011;3.47640562;148;147;143;1.000000;1.000000;68270.515625;5840.000000
0.88200182;10.31299973;3.46540570;143;140;132;1.000000;1.000000;68270.515625;7786.000000
0.87700182;10.29800034;3.45240569;141;140;135;1.000000;1.000000;68270.562500;9084.000000
0.87500179;10.37500000;3.40940571;88;87;95;1.000000;1.000000;68270.562500;9084.000000
0.85800183;10.27299976;3.43940568;156;152;151;1.000000;1.000000;68270.617188;6489.000000
0.84400183;10.26700020;3.41540575;166;160;160;1.000000;1.000000;68270.664063;6489.000000
0.87300181;10.29100037;3.40840578;140;136;133;1.000000;1.000000;68270.664063;7138.000000
0.87300181;10.36999989;3.36540556;91;90;98;1.000000;1.000000;68270.664063;7786.000000
0.85800183;10.27799988;3.38640571;151;147;146;1.000000;1.000000;68270.710938;7138.000000
0.88100183;10.30300045;3.37740564;146;141;138;1.000000;1.000000;68270.710938;7138.000000
0.88300180;10.32900047;3.36340570;134;131;127;1.000000;1.000000;68270.710938;7786.000000
0.83500183;10.40999985;3.30940557;48;53;45;1.000000;1.000000;68270.710938;649.000000
0.82200181;10.25699997;3.36240578;142;141;137;1.000000;1.000000;68270.765625;1947.000000
0.87000179;10.28100014;3.35840559;149;145;144;1.000000;1.000000;68270.765625;5191.000000
0.88000178;10.30799961;3.34540558;141;136;133;1.000000;1.000000;68270.765625;7138.000000
0.82500178;10.41699982;3.27440572;61;66;47;1.000000;1.000000;68270.765625;649.000000
0.87400180;10.30399990;3.31640577;145;141;136;1.000000;1.000000;68270.812500;7786.000000
0.82600182;10.41400051;3.24640560;65;67;64;1.000000;1.000000;68270.812500;649.000000
0.88400179;10.32499981;3.27340555;137;131;133;1.000000;1.000000;68270.867188;7786.000000
0.89000177;10.32800007;3.23740578;132;125;128;1.000000;1.000000;68270.914063;7786.000000
0.83700180;10.41300011;3.18040562;79;83;69;1.000000;1.000000;68270.914063;649.000000
0.83300179;10.25800037;3.22840571;154;149;146;1.000000;1.000000;68270.960938;3244.000000
0.86400181;10.28199959;3.22140574;136;135;131;1.000000;1.000000;68270.960938;7138.000000
0.81700182;10.25599957;3.18740559;154;148;148;1.000000;1.000000;68271.015625;3893.000000
0.81100178;10.25699997;3.10240579;145;141;133;1.000000;1.000000;68271.117188;2595.000000
0.88600183;10.33300018;3.03140569;119;113;106;1.000000;1.000000;68271.164063;6489.000000
0.85900182;10.39200020;2.99340558;37;38;32;1.000000;1.000000;68271.164063;3244.000000
0.86400181;10.27499962;3.01040578;142;135;127;1.000000;1.000000;68271.210938;5840.000000
0.84700179;10.26799965;2.96540570;141;134;126;1.000000;1.000000;68271.265625;5191.000000
0.86800182;10.29300022;2.95640564;138;131;123;1.000000;1.000000;68271.265625;6489.000000
0.84000182;10.41300011;2.88340569;44;42;42;2.000000;1.000000;68271.265625;649.000000
1.08300185;11.70800018;2.19640565;167;154;145;1.000000;1.000000;68271.265625;9084.000000
0.84500182;10.25399971;2.92740560;140;133;125;2.000000;1.000000;68271.312500;1298.000000
0.88700181;10.30399990;2.90740561;144;135;126;1.000000;1.000000;68271.312500;3893.000000
0.78800178;11.49100018;2.21740556;140;128;116;1.000000;1.000000;68271.320313;12977.000000
0.85400182;11.53299999;2.20640564;119;106;97;1.000000;1.000000;68271.320313;9733.000000
0.94300181;11.56599998;2.20440578;110;97;88;1.000000;1.000000;68271.320313;9084.000000
1.05400181;11.62100029;2.19440556;149;132;122;1.000000;1.000000;68271.320313;7138.000000
1.13500178;11.65400028;2.19140577;160;147;138;1.000000;1.000000;68271.320313;6489.000000
1.19700181;11.76200008;2.14140558;155;137;123;1.000000;1.000000;68271.320313;7138.000000
0.84800178;10.26599979;2.87440562;122;119;112;1.000000;1.000000;68271.367188;3893.000000
0.73900181;11.40600014;2.21040559;126;113;104;1.000000;1.000000;68271.367188;9733.000000
1.06700182;11.54600048;2.19340563;146;133;124;1.000000;1.000000;68271.367188;7786.000000
1.12100184;11.55599976;2.19840574;129;112;102;1.000000;1.000000;68271.367188;10382.000000
1.14700174;11.57900047;2.18940568;155;144;134;1.000000;1.000000;68271.367188;9733.000000
0.89000177;10.32800007;2.80440569;112;111;96;1.000000;1.000000;68271.414063;7138.000000
0.85800183;10.39400005;2.76140571;142;125;118;1.000000;1.000000;68271.414063;3244.000000
0.53400183;11.23400021;2.22540569;119;101;79;1.000000;1.000000;68271.414063;12977.000000
0.61400181;11.27499962;2.21740556;122;111;103;1.000000;1.000000;68271.414063;10382.000000
0.70700181;11.31099987;2.21440578;138;125;117;1.000000;1.000000;68271.414063;10382.000000
0.90800178;11.40499973;2.20040560;129;116;107;1.000000;1.000000;68271.414063;11031.000000
1.15200186;11.50699997;2.18840575;165;151;142;1.000000;1.000000;68271.414063;9084.000000
0.84100181;10.26000023;2.79240561;160;161;150;1.000000;1.000000;68271.468750;2595.000000
0.87000179;10.28499985;2.78440571;159;158;149;1.000000;1.000000;68271.468750;5840.000000
0.84300178;10.41100025;2.70840573;167;149;141;1.000000;1.000000;68271.468750;649.000000
0.45300180;11.11600018;2.23640561;150;136;127;1.000000;1.000000;68271.468750;12329.000000
0.79000181;11.27299976;2.21240568;125;112;106;1.000000;1.000000;68271.468750;10382.000000
0.99000180;11.36499977;2.19840574;149;136;130;1.000000;1.000000;68271.468750;7786.000000
1.02600181;11.38399982;2.19440556;152;138;130;1.000000;1.000000;68271.468750;8435.000000
1.07100177;11.39999962;2.19340563;148;132;124;1.000000;1.000000;68271.468750;9084.000000
1.10800183;11.41699982;2.19140577;168;154;145;1.000000;1.000000;68271.468750;9733.000000
1.18600178;11.45100021;2.18640566;168;149;142;1.000000;1.000000;68271.468750;7138.000000
0.84600180;10.26900005;2.74840569;89;85;78;1.000000;1.000000;68271.515625;4542.000000
0.28900179;11.01900005;2.22140574;165;151;142;1.000000;1.000000;68271.515625;8435.000000
0.59500182;11.09200001;2.23840570;109;87;64;1.000000;1.000000;68271.515625;14924.000000
0.71500182;11.15299988;2.22740579;125;112;103;1.000000;1.000000;68271.515625;12977.000000
0.82500178;11.21599960;2.21240568;120;106;101;1.000000;1.000000;68271.515625;10382.000000
0.86400181;11.23499966;2.20840573;136;122;111;1.000000;1.000000;68271.515625;11680.000000
0.94500178;11.27200031;2.20240569;124;110;100;1.000000;1.000000;68271.515625;10382.000000
1.06300175;11.32499981;2.19440556;150;137;131;1.000000;1.000000;68271.515625;7786.000000
1.10400176;11.34099960;2.19340563;154;137;129;1.000000;1.000000;68271.515625;7786.000000
1.27900183;11.39900017;2.19240570;176;162;152;1.000000;1.000000;68271.515625;6489.000000
0.88500178;10.32499981;2.68140578;114;108;91;1.000000;1.000000;68271.562500;5191.000000
0.06200180;10.85900021;2.22640562;166;152;143;1.000000;1.000000;68271.562500;8435.000000
0.12100180;10.87699986;2.22740579;167;153;144;1.000000;1.000000;68271.562500;9084.000000
0.17300180;10.89799976;2.22540569;164;150;141;1.000000;1.000000;68271.562500;8435.000000
0.23000181;10.91600037;2.22540569;161;147;138;1.000000;1.000000;68271.562500;9084.000000
0.27400181;10.93799973;2.22240567;143;129;120;1.000000;1.000000;68271.562500;9084.000000
0.33000180;10.95699978;2.22140574;148;134;125;1.000000;1.000000;68271.562500;9084.000000
0.39100179;10.97099972;2.22540569;139;126;117;1.000000;1.000000;68271.562500;9084.000000
0.83100182;11.12899971;2.21840572;150;139;121;1.000000;1.000000;68271.570313;13626.000000
1.05900180;11.24300003;2.19640565;152;139;133;1.000000;1.000000;68271.570313;7786.000000
1.10200179;11.25899982;2.19540572;149;136;130;1.000000;1.000000;68271.570313;9084.000000
1.13600183;11.27900028;2.19040561;151;136;129;1.000000;1.000000;68271.570313;7138.000000
1.18100178;11.29300022;2.19040561;154;140;137;1.000000;1.000000;68271.570313;7786.000000
1.22900176;11.30599976;2.19240570;158;147;144;1.000000;1.000000;68271.570313;6489.000000
1.27700186;11.31700039;2.19440556;157;140;133;1.000000;1.000000;68271.570313;6489.000000
1.30800176;11.33699989;2.18940568;171;153;142;1.000000;1.000000;68271.570313;6489.000000
1.36900175;11.48200035;2.11740565;162;153;150;1.000000;1.000000;68271.570313;5840.000000
1.40900183;11.49699974;2.11640573;173;166;160;1.000000;1.000000;68271.570313;6489.000000
0.82000178;10.25399971;2.66640568;141;135;121;1.000000;1.000000;68271.617188;1298.000000
0.85900182;10.27400017;2.66240573;132;127;112;1.000000;1.000000;68271.617188;3893.000000
0.88300180;10.33100033;2.63540578;116;110;93;1.000000;1.000000;68271.617188;3244.000000
0.09200180;10.79800034;2.22640562;167;153;144;1.000000;1.000000;68271.617188;9084.000000
0.19900180;10.83800030;2.22340560;157;143;134;1.000000;1.000000;68271.617188;8435.000000
0.24700180;10.85900021;2.22040558;162;148;139;1.000000;1.000000;68271.617188;8435.000000
0.47300181;10.92800045;2.22340560;151;138;130;1.000000;1.000000;68271.617188;8435.000000
0.70900178;11.02000046;2.21540570;122;105;101;1.000000;1.000000;68271.617188;11680.000000
0.75500178;11.03600025;2.21440578;135;116;112;1.000000;1.000000;68271.617188;11680.000000
0.79600179;11.05599976;2.21140575;126;107;104;1.000000;1.000000;68271.617188;11031.000000
1.04900181;11.16199970;2.19740558;147;133;130;1.000000;1.000000;68271.617188;9733.000000
1.16900182;11.21300030;2.19040561;157;144;138;1.000000;1.000000;68271.617188;7786.000000
1.21600175;11.22700024;2.19140577;163;149;146;1.000000;1.000000;68271.617188;9084.000000
0.83000177;10.25399971;2.62340569;138;129;116;1.000000;1.000000;68271.664063;1947.000000
0.06600180;10.71399975;2.22340560;154;137;129;1.000000;1.000000;68271.664063;8435.000000
0.28700179;10.79100037;2.22140574;144;130;121;1.000000;1.000000;68271.664063;9084.000000
0.99100178;11.02799988;2.21740556;139;123;101;1.000000;1.000000;68271.664063;14275.000000
1.06800175;11.06499958;2.21040559;151;136;129;1.000000;1.000000;68271.664063;12977.000000
1.08200181;11.09300041;2.19640565;157;144;137;1.000000;1.000000;68271.664063;10382.000000
1.12500179;11.10999966;2.19540572;146;133;123;1.000000;1.000000;68271.664063;7138.000000
1.21400177;11.13800049;2.19540572;147;135;122;1.000000;1.000000;68271.664063;9084.000000
1.25300181;11.15600014;2.19240570;164;150;147;1.000000;1.000000;68271.664063;7786.000000
1.33900177;11.18500042;2.19140577;181;168;160;1.000000;1.000000;68271.664063;7138.000000
0.22000180;10.68200016;2.22540569;171;153;143;1.000000;1.000000;68271.718750;9084.000000
0.27900180;10.69900036;2.22640562;163;145;135;1.000000;1.000000;68271.718750;9084.000000
0.62600178;10.76000023;2.25540566;166;149;131;1.000000;1.000000;68271.718750;10382.000000
0.72500181;10.75899982;2.27340555;112;93;67;1.000000;1.000000;68271.718750;14275.000000
0.80400181;10.79899979;2.26540565;160;136;112;1.000000;1.000000;68271.718750;14275.000000
0.90000182;10.90200043;2.22540569;147;130;118;1.000000;1.000000;68271.718750;12977.000000
0.96200180;10.91199970;2.23040557;162;145;119;1.000000;1.000000;68271.718750;15573.000000
1.29200184;11.07999992;2.19540572;162;149;140;1.000000;1.000000;68271.718750;7786.000000
1.33200181;11.09599972;2.19340563;167;154;146;1.000000;1.000000;68271.718750;6489.000000
1.37200177;11.11200047;2.19140577;194;181;172;1.000000;1.000000;68271.718750;6489.000000
0.84200180;10.25199986;2.52740574;135;127;114;1.000000;1.000000;68271.765625;3244.000000
0.32200181;10.58500004;2.24440575;167;153;142;1.000000;1.000000;68271.765625;5191.000000
0.44200179;10.65299988;2.22840571;165;148;135;1.000000;1.000000;68271.765625;12977.000000
0.46000180;10.68299961;2.21440578;164;145;135;1.000000;1.000000;68271.765625;12977.000000
0.56000179;10.68500042;2.23240566;169;158;140;1.000000;1.000000;68271.765625;15573.000000
0.72500181;10.73099995;2.23640561;98;99;71;1.000000;1.000000;68271.765625;21413.000000
0.87100178;10.78100014;2.23440576;83;68;41;1.000000;1.000000;68271.765625;21413.000000
1.38600183;11.11400032;2.13840556;149;131;119;1.000000;1.000000;68271.765625;6489.000000
1.40600181;11.17500019;2.10640574;157;148;141;1.000000;1.000000;68271.765625;6489.000000
0.07100180;10.44900036;2.22140574;78;69;90;1.000000;1.000000;68271.812500;11031.000000
0.86700177;10.27400017;2.46640563;140;141;136;1.000000;1.000000;68271.812500;3244.000000
0.88300180;10.33500004;2.43440557;143;141;132;1.000000;1.000000;68271.812500;5191.000000
0.69000179;10.53800011;2.28540564;118;104;94;1.000000;1.000000;68271.820313;14275.000000
0.69700181;10.64000034;2.22840571;141;124;105;1.000000;1.000000;68271.820313;14275.000000
0.84500182;10.68999958;2.22640562;100;99;77;1.000000;1.000000;68271.820313;14275.000000
0.98700178;10.77499962;2.20440578;183;163;153;1.000000;1.000000;68271.820313;11031.000000
1.24800181;10.86999989;2.19740558;172;158;142;1.000000;1.000000;68271.820313;9084.000000
1.28300178;10.88899994;2.19240570;178;162;149;1.000000;1.000000;68271.820313;9084.000000
1.42700183;10.96000004;2.17840576;161;147;139;1.000000;1.000000;68271.820313;5840.000000
0.21600179;10.41199970;2.21540570;74;65;84;1.000000;1.000000;68271.867188;10382.000000
0.83100182;10.24899960;2.42040563;129;129;117;1.000000;1.000000;68271.867188;4542.000000
0.64500183;10.48499966;2.25240564;134;142;131;1.000000;1.000000;68271.867188;14275.000000
0.79000181;10.57499981;2.22740579;139;114;109;1.000000;1.000000;68271.867188;13626.000000
0.85300177;10.62100029;2.21340561;176;164;158;1.000000;1.000000;68271.867188;10382.000000
1.01600182;10.66100025;2.22040558;119;109;95;1.000000;1.000000;68271.867188;12329.000000
1.33100176;10.76700020;2.21640563;101;102;78;1.000000;1.000000;68271.867188;11031.000000
0.19500180;10.31299973;2.21540570;175;163;165;1.000000;1.000000;68271.914063;11031.000000
0.30600181;10.35099983;2.21440578;147;137;147;1.000000;1.000000;68271.914063;10382.000000
0.35200179;10.37300014;2.21040559;61;57;75;1.000000;1.000000;68271.914063;14275.000000
0.82000178;10.25199986;2.36440563;133;133;121;1.000000;1.000000;68271.914063;3893.000000
0.88700181;10.33100033;2.33140564;131;137;127;1.000000;1.000000;68271.914063;6489.000000
0.74800181;10.45100021;2.23740578;118;115;108;1.000000;1.000000;68271.914063;15573.000000
0.84500182;10.52099991;2.21540570;181;160;157;1.000000;1.000000;68271.914063;10382.000000
0.39500180;10.28999996;2.21340561;157;147;145;1.000000;1.000000;68271.968750;12977.000000
0.43600181;10.31299973;2.20840573;161;152;160;1.000000;1.000000;68271.968750;10382.000000
0.50400180;10.32699966;2.21240568;57;48;69;1.000000;1.000000;68271.968750;12329.000000
0.81500179;10.25399971;2.31040573;128;128;118;1.000000;1.000000;68271.968750;5191.000000
0.85500181;10.27400017;2.30640578;136;138;132;1.000000;1.000000;68271.968750;6489.000000
0.88000178;10.29899979;2.29640555;136;139;130;1.000000;1.000000;68271.968750;7786.000000
0.08600180;10.09500027;2.21740556;176;165;163;1.000000;1.000000;68272.015625;10382.000000
0.37300181;10.19099998;2.21540570;186;176;167;1.000000;1.000000;68272.015625;10382.000000
0.41400179;10.21500015;2.20940566;170;154;154;1.000000;1.000000;68272.015625;11680.000000
0.46800181;10.23400021;2.20840573;178;163;163;1.000000;1.000000;68272.015625;10382.000000
0.52200180;10.25199986;2.20740557;169;157;156;1.000000;1.000000;68272.015625;11031.000000
0.58400178;10.26599979;2.21140575;163;154;163;1.000000;1.000000;68272.015625;11031.000000
0.64100182;10.28100014;2.21240568;77;70;87;1.000000;1.000000;68272.015625;10382.000000
0.82300180;10.25100040;2.26240563;139;136;124;1.000000;1.000000;68272.015625;5191.000000
0.88600183;10.33300018;2.22740579;145;145;137;1.000000;1.000000;68272.015625;7786.000000
0.94400179;10.38099957;2.21040559;180;165;160;1.000000;1.000000;68272.015625;9733.000000
1.28500175;10.51700020;2.19440556;174;159;154;1.000000;1.000000;68272.015625;9084.000000
1.51400185;10.76000023;2.09640574;160;149;144;1.000000;1.000000;68272.015625;6489.000000
0.28100181;10.07800007;2.21140575;186;175;171;1.000000;1.000000;68272.062500;11031.000000
0.34000179;10.09500027;2.21240568;187;176;171;1.000000;1.000000;68272.062500;10382.000000
0.39500180;10.11400032;2.21240568;183;172;170;1.000000;1.000000;68272.070313;11680.000000
0.48900181;10.15699959;2.20440578;182;166;167;1.000000;1.000000;68272.070313;12329.000000
